Ticker,ISIN,ETF Name,Category,Type,Domicile,Date Oldest,Date Newest,Years Covered,Data per Year,Avg Volume (M EUR)
HSPA.MI,IE000JZ473P7,HSBC S&P 500 UCITS ETF USD Acc,Equity US,Equity ETF,Ireland,2022-07-21,2023-11-09,1.3032169746748803,19.95063025210084,0.5899054601490384
HSUD.MI,IE00BKY40J65,HSBC USA Sustainable Equity UCITS ETF USD,Equity US,Equity ETF,Ireland,2020-07-06,2023-11-03,3.326488706365503,134.37592592592594,0.5908936518144139
HBDV.MI,IE0002UTLE51,HSBC World ESG Biodiversity Scrnd Eq UCITS ETF USD,Equity Global,Equity ETF,Ireland,2022-09-08,2023-11-08,1.1663244353182751,91.74119718309859,0.23585207358317756
WTCHIN.MI,LU1440654330,ICBCCS S&P China500 UCITS ETF B USD Dis,Equity China,Equity ETF,Luxembourg,,,,,
CLMA.MI,IE00BNC1F287,iClima Glo Decarbonisation Enablers UCITS ETF Acc,Equity Global,Equity ETF,Ireland,2020-12-14,2023-11-10,2.9048596851471595,242.35249764373233,0.4285166499652551
IQEC.MI,LU1603790731,IndexIQ Factors Sust Corporate Euro Bond ETF EUR,Bond EUR Corporates,Bond ETF,Luxembourg,2018-05-22,2023-10-13,5.393566050650239,70.45431472081218,1.163046980858487
IQEE.MI,LU1603795458,IndexIQ Factors Sust Europe Equity UCITS ETF EUR,Equity Europe,Equity ETF,Luxembourg,2018-08-22,2023-11-06,5.207392197125257,40.51932176656151,1.7763919546003555
IQJP.MI,LU1603797587,IndexIQ Factors Sust Japan Equity UCITS ETF EUR,Equity Japan,Equity ETF,Luxembourg,2018-05-11,2023-11-07,5.492128678986996,78.11178963110667,0.5831727602196387
IQEG.MI,LU1603795292,IndexIQ Factors Sust Sovereign Euro Bond ETF EUR,Bond EMU Government,Bond ETF,Luxembourg,2019-01-23,2023-10-31,4.769336071184121,101.69130309988518,0.6749117589386598
IQMU.MI,LU1603797074,IndexIQ Factors Sustainable EMU Equity UCITS ETF A,Equity EuroZone,Equity ETF,Luxembourg,2019-09-20,2023-10-10,4.054757015742642,18.99004051316678,2.2121996544006755
IAT1.MI,IE00BFZPF322,Invesco AT1 Capital Bond UCITS ETF Acc,Bond USD,Bond ETF,Ireland,2018-07-19,2023-11-10,5.3114305270362765,240.6131443298969,6.0071616600628905
AT1D.MI,IE00BG0TQB18,Invesco AT1 Capital Bond UCITS ETF Dist,Bond Global USD,Bond ETF,Ireland,2018-09-28,2023-09-28,4.999315537303217,187.82571193866374,0.7367658024366655
XAT1.MI,IE00BFZPF439,Invesco AT1 Capital Bond UCITS ETF EUR Hdg Dist ETF,Bond USD,Bond ETF,Ireland,2018-07-19,2023-11-10,5.3114305270362765,242.4958762886598,7.970920436369796
CMOCT.MI,IE000CYTPBT0,Invesco Blmbrg Comdt Carbon Tilted U ETF USD Acc,,Commodity ETF,,2023-09-08,2023-10-20,0.11498973305954825,26.089285714285715,0.012047987179999999
CMOE.MI,IE00BF4J0300,Invesco Bloomberg Commodity UCITS ETF EUR Hdg,Commodity Blended,Commodity ETF,Ireland,2018-08-29,2023-09-28,5.08145106091718,164.3231411637931,3.245849716262244
CMOD.MI,IE00BD6FTQ80,Invesco Bloomberg Commodity UCITS ETF USD,Commodity Blended,Commodity ETF,Ireland,2017-05-02,2023-11-10,6.524298425735798,231.13596307175828,6.305493337558219
XLPS.MI,IE00B435BG20,Invesco Cnsmr Staples S&P US Sel Sec UCITS ETF Acc,Equity Sector Consumer Staples,Equity ETF,Ireland,2014-10-23,2023-11-10,9.048596851471595,247.11013615733737,72.44609854280885
XLCS.MI,IE00BG7PP820,Invesco Communications S&P US Sel Sec UCITS ETFAcc,Equity Global,Equity ETF,Ireland,2018-11-16,2023-11-10,4.982888432580425,148.1068681318681,4.724938051027697
XLYS.MI,IE00B449XP68,Invesco Consumer Discr S&P US Sel Sec UCITS ETFAcc,Equity Sector Consumer Staples,Equity ETF,Ireland,2014-10-16,2023-11-10,9.067761806981519,245.26449275362322,73.13810514982998
PEMD.MI,IE00BF51K132,Invesco Emerging Markets USD Bond UCITS ETF Dist,Equity Global,Bond ETF,Ireland,2018-01-09,2023-11-06,5.823408624229979,124.4975317348378,1.220610915685821
XLES.MI,IE00B435CG94,Invesco Energy S&P US Select Sector UCITS ETF Acc,Equity Sector Energy,Equity ETF,Ireland,2014-10-02,2023-11-10,9.10609171800137,250.3818400481058,133.474509991116
EQAC.MI,IE00BFZXGZ54,Invesco EQQQ NASDAQ-100 UCITS ETF Acc,Equity US,Equity ETF,Ireland,2019-10-29,2023-11-10,4.032854209445585,244.49185336048882,71.39838871148366
EQQQ.MI,IE0032077012,Invesco EQQQ NASDAQ-100 UCITS ETF Dist,Equity US,Equity ETF,Ireland,2003-06-26,2023-09-28,20.257357973990416,254.2286119745912,185.2620092291132
EQEU.MI,IE00BYVTMS52,Invesco EQQQ NASDAQ-100 UCITS ETF EUR Hgd Acc,,Equity ETF,Ireland,2018-09-18,2023-11-10,5.144421629021219,234.81745609366683,102.9601508763106
ECMA.MI,IE00021E4FE3,Invesco EUR Corp Bd ESG Multi Factor UCITS ETF Acc,Bond EUR Corporates,Bond ETF,Ireland,2022-07-13,2023-09-28,1.2101300479123889,31.401583710407238,0.22180584230699998
ECMF.MI,IE0006LBEDV2,Invesco EUR Corp Bd ESG Multi Factor UCITS ETF Dis,Bond EUR Corporates,Bond ETF,Ireland,2022-08-04,2023-05-29,0.8158795345653662,34.31879194630872,0.28421790919027673
ECMS.MI,IE000PA766T7,Invesco EUR Corp Bd ESG Sh Dur MFctr UCITS ETF Acc,Bond EUR Corporates,Bond ETF,Ireland,2022-07-28,2023-10-03,1.1827515400410678,46.501736111111114,0.6451486711131955
ECMD.MI,IE000MUAJIF4,Invesco EUR Corporate Bond ESG Short Duration Multi-Factor UCITS - Dist ETF,Bond EUR Corporates,Bond ETF,Ireland,2022-09-13,2023-09-25,1.0321697467488022,11.625994694960212,0.11333702913160418
EGTD.MI,IE0008SEV3B2,Invesco EUR Gv & Rltd Green Trnstn U ETF EUR Dist,,Bond ETF,,,,,,
PSFE.MI,IE00BF51K249,Invesco EUR IG Corporate Bond ESG UCITS ETF Dist,Equity Global,Bond ETF,Ireland,2018-01-12,2023-11-09,5.823408624229979,78.81981664315938,1.5042572719178533
PPEU.MI,IE00B3BPCH51,Invesco Euro Cash 3 Months UCITS ETF Acc,Money Market EUR,Money Market ETF,Ireland,2008-10-10,2023-09-26,14.959616700889802,206.2218612737921,24.530981673883613
EHBA.MI,IE00BKWD3B81,Invesco Euro Corporate Hybrid Bond UCITS ETF Acc,Bond EUR Corporates,Equity ETF,Ireland,2020-11-25,2023-11-10,2.9568788501026693,159.96597222222223,2.073512601053501
EHYB.MI,IE00BKWD3966,Invesco Euro Corporate Hybrid Bond UCITS ETF Dist,Bond EUR Corporates,Bond ETF,Ireland,2020-10-27,2023-11-10,3.0362765229295,239.10865644724979,4.061952418937184
EIB3.MI,IE00BGJWWY63,Invesco Euro Government Bd 1-3 Year UCITS ETF Dist,Bond EMU Government ST,Bond ETF,Ireland,2020-04-08,2023-11-10,3.589322381930185,84.4170480549199,1.2590456005244388
EIB5.MI,IE00BGJWWV33,Invesco Euro Government Bd 3-5 Year UCITS ETF Dist,Bond EMU Government MT,Bond ETF,Ireland,2019-09-11,2023-11-10,4.164271047227926,46.10650887573965,0.5540854485704427
EIB7.MI,IE00BGJWWT11,Invesco Euro Government Bd 5-7 Year UCITS ETF Dist,Bond EMU Government LT,Bond ETF,Ireland,2019-09-25,2023-11-07,4.117727583846681,84.99833776595744,0.8574354287205913
EIBX.MI,IE00BGJWWW40,Invesco Euro Government Bd 7-10 Year UCITS ETF Dis,Bond EMU Government LT,Bond ETF,Ireland,2019-09-17,2023-11-10,4.147843942505133,85.34554455445544,0.911693637287579
EIBB.MI,IE00BGJWWX56,Invesco Euro Government Bond UCITS ETF Dist,Bond EMU Government,Bond ETF,Ireland,2019-09-02,2023-11-10,4.188911704312115,49.89362745098039,0.7006129191450956
SDJE50.MI,IE00B60SWX25,Invesco EURO STOXX 50 UCITS ETF Acc,Equity EuroZone,Equity ETF,Ireland,2014-09-05,2023-11-10,9.180013689253936,231.5900685952878,23.954844085925526
SDJE5D.MI,IE00B5B5TG76,Invesco EURO STOXX 50 UCITS ETF Dist,Equity EuroZone,Equity ETF,Ireland,2017-11-29,2023-11-07,5.938398357289528,69.54737206085754,8.84656011722851
EUHD.MI,IE00BZ4BMM98,Invesco EURO STOXX H Div L Vol UCITS ETF Dist,Equity Europe Income,Equity ETF,Ireland,2016-02-02,2023-11-09,7.767282683093772,202.64487134296792,0.539578892816995
XLFS.MI,IE00B42Q4896,Invesco Financials S&P US Sel Sector UCITS ETF Acc,,Equity ETF,,2014-09-08,2023-11-10,9.17180013689254,253.49440298507463,73.63902187168064
FWRA.MI,IE000716YHJ7,Invesco FTSE All World UCITS ETF Acc,,Equity ETF,,2023-06-29,2023-11-10,0.3668720054757016,226.23694029850745,0.09033841942368373
FWEA.MI,IE0006VDD4K1,Invesco FTSE All World UCITS ETF EUR PfHdg Acc,,Equity ETF,,2023-07-03,2023-10-16,0.2874743326488706,31.307142857142857,0.5850339072844446
EMHD.MI,IE00BYYXBF44,Invesco FTSE EM High Div Low Vol UCITS ETF Dist,,Equity ETF,Ireland,2016-06-15,2023-11-10,7.403148528405202,231.38803624260353,1.253860847722114
PSRW.MI,IE00B23LNQ02,Invesco FTSE RAFI All-World 3000 UCITS ETF Dist,Equity Global,Equity ETF,Ireland,2014-09-10,2023-11-08,9.160848733744011,172.25478182904962,0.6230997876386604
PSDE.MI,IE00B23D9570,Invesco FTSE RAFI EmergMarkets UCITS ETF Dist,Equity Emerging Mkts Global,Equity ETF,Ireland,2008-01-23,2023-09-28,15.679671457905544,203.001702462022,0.15765119581559503
PSRE.MI,IE00B23D8X81,Invesco FTSE RAFI Europe UCITS ETF Dist,Equity Europe,Equity ETF,Ireland,2007-11-26,2023-09-25,15.83025325119781,182.37231926668971,0.269298283465037
PSRF.MI,IE00B23D8S39,Invesco FTSE RAFI US 1000 UCITS ETF Dist,Equity US,Equity ETF,Ireland,2007-11-26,2023-09-28,15.838466803559205,207.7852636127917,0.8652424844830079
GBHE.MI,IE000XG0ZRI7,Invesco Gl Hi Yld Corp Bd ESG U ETF EUR PfHdg Acc,,Bond ETF,,2023-07-05,2023-09-05,0.1697467488021903,17.673387096774192,0.2289542505503333
BUYB.MI,IE00BLSNMW37,Invesco Global Buyback Achievers UCITS ETF Dist,Equity Global,Equity ETF,Ireland,2014-11-24,2023-11-08,8.955509924709103,208.02835524304496,1.9655486432048532
GCLE.MI,IE00BLRB0242,Invesco Global Clean Energy UCITS ETF Acc,Equity Theme - Alternative Energy,Equity ETF,Ireland,2021-04-07,2023-11-06,2.5817932922655715,206.44565217391303,0.6871391558382064
GBHYC.MI,IE000ZWSN3F7,Invesco Global Hi Yld Corp Bond ESG UCITS ETF Dist,Bond Global High Yield USD,Bond ETF,Ireland,2023-02-08,2023-11-10,0.7529089664613279,98.28545454545454,0.09751276249855405
XLVS.MI,IE00B3WMTH43,Invesco Health Care S&P US Sel Sect UCITS ETF Acc,Equity Sector Healthcare,Equity ETF,Ireland,2014-09-25,2023-11-10,9.125256673511293,253.36273627362738,92.82863047401608
HYDE.MI,IE00053WDH64,Invesco Hydrogen Economy UCITS ETF Acc,Equity Theme - Alternative Energy,Equity ETF,Ireland,2022-09-20,2023-11-10,1.1389459274469542,111.50661057692307,0.0620200862062697
XLIS.MI,IE00B3YC1100,Invesco Industrials S&P US Sel Sect UCITS ETF Acc,Equity Sector Materials,Equity ETF,Ireland,2014-10-17,2023-11-10,9.065023956194388,212.90622168529146,73.88620826223178
N400.MI,IE00BPRCH686,Invesco JPX-Nikkei 400 UCITS ETF Acc,Equity Japan,Equity ETF,Ireland,2016-10-11,2023-11-10,7.080082135523614,194.91299303944317,20.519387801246136
XLBS.MI,IE00B3XM3R14,Invesco Materials S&P US Sel Sector UCITS ETF Acc,Equity Sector Materials,Equity ETF,Ireland,2014-10-14,2023-11-10,9.073237508555783,205.99041943270973,55.81480253333706
MLPS.MI,IE00B94ZB998,Invesco Morningstar US Engy Infra MLP UETF Acc,Equity Sector Energy,Equity ETF,Ireland,2014-09-11,2023-11-09,9.160848733744011,191.2486551105798,7.340784985686734
MLPD.MI,IE00B8CJW150,Invesco Morningstar US Engy Infra MLP UETF Dist,Equity Sector Energy,Equity ETF,Ireland,2014-09-12,2023-11-10,9.160848733744011,252.92416317991632,6.665061897986003
MCHIN.MI,IE00BK80XL30,Invesco MSCI China All Shs Stk Connect U ETF Acc,Equity China,Equity ETF,Ireland,2021-04-07,2023-11-10,2.5927446954141,223.70116156283,0.5920341030566543
MCHT.MI,IE00BM8QS095,Invesco MSCI China Tech All Shs Stk Con U ETF Acc,Equity Greater China,Equity ETF,Ireland,2021-07-05,2023-11-09,2.346338124572211,219.91715285880977,1.3319332947524596
PAEM.MI,IE000PJL7R74,Invesco MSCI Em Mkts ESG Cl Prs Algnd UCITS ETFAcc,Equity Emerging Mkts Global,Equity ETF,Ireland,2022-06-29,2023-10-31,1.3388090349075976,33.61196319018405,0.1676755825799389
MXFS.MI,IE00B3DWVS88,Invesco MSCI Emerging Markets UCITS ETF Acc,,Equity ETF,Ireland,2014-10-07,2023-11-10,9.092402464065708,211.9351851851852,6.5109123043859745
ICFP.MI,IE00BG0NY640,Invesco MSCI EU ESG Lds Cath Princpl UCITS ETF Dis,Equity Europe,Equity ETF,Ireland,2019-01-29,2023-09-28,4.662559890485968,107.66617733411627,3.9218016949131975
PAEU.MI,IE000TI21P14,Invesco MSCI Europe ESG Clim Par Al UCITS ETF Acc,Equity Europe,Equity ETF,Ireland,2022-01-04,2023-10-03,1.7440109514031485,9.17425431711146,0.3392037148858593
EEUR.MI,IE00BJQRDL90,Invesco MSCI Europe ESG Univ Screened UCITS ETFAcc,Equity Europe,Equity ETF,Ireland,2019-08-01,2023-11-10,4.276522929500342,78.10083226632523,3.6886288974229045
SMSEUR.MI,IE00B60SWY32,Invesco MSCI Europe UCITS ETF Acc,Equity Europe,Equity ETF,Ireland,2014-10-23,2023-11-01,9.023956194387406,144.50424757281553,43.97553830448403
PAJP.MI,IE000I8IKC59,Invesco MSCI Japan ESG Clim Par Al UCITS ETF Acc,Equity Japan,Equity ETF,Ireland,2022-01-04,2023-11-03,1.8288843258042438,10.388847305389222,0.1739105114841184
SMSJPN.MI,IE00B60SX287,Invesco MSCI Japan UCITS ETF Acc,Equity Japan,Equity ETF,Ireland,2015-03-12,2023-11-02,8.643394934976044,100.1921127652835,3.314589903100275
PAUS.MI,IE000RLUE8E9,Invesco MSCI USA ESG Clim Par Al UCITS ETF Acc,Equity US,Equity ETF,Ireland,2022-01-04,2023-10-26,1.8069815195071868,22.136363636363637,1.651332421766575
ESGU.MI,IE00BJQRDM08,Invesco MSCI USA ESG Unvsl Screened UCITS ETF Acc,Equity US,Equity ETF,Ireland,2019-10-08,2023-11-10,4.090349075975359,162.08885542168676,4.835093431071795
MXUS.MI,IE00B60SX170,Invesco MSCI USA UCITS ETF Acc,Equity US,Equity ETF,Ireland,2019-07-25,2023-11-10,4.295687885010267,199.50239005736137,5.39048560195776
MXUD.MI,IE00BK5LYT47,Invesco Msci USA Ucits ETF Dist,Equity US,Equity ETF,Ireland,2020-02-19,2023-11-02,3.701574264202601,45.11593934911242,0.9297595127748502
PAWD.MI,IE000V93BNU0,Invesco MSCI World ESG Clim Par Al UCITS ETF Acc,Equity Global,Equity ETF,Ireland,2021-12-17,2023-11-10,1.8973305954825461,24.77164502164502,0.018969982360202125
ESGW.MI,IE00BJQRDK83,Invesco MSCI World ESG Unvsl Screened UCITS ETFAcc,Equity Global,Equity ETF,Ireland,2019-06-20,2023-11-09,4.388774811772758,167.9284154709919,2.0179692939377882
SMSWLD.MI,IE00B60SX394,Invesco MSCI World UCITS ETF Acc,Equity Global,Equity ETF,Ireland,2014-12-04,2023-11-10,8.933607118412047,223.98567269384003,89.7331995463812
NESG.MI,IE000COQKPO9,Invesco NASDAQ 100 ESG UCITS ETF Acc,Equity US,Equity ETF,Ireland,2021-10-28,2023-11-10,2.0342231348391513,242.84454912516824,8.933707969213875
SBIO.MI,IE00BQ70R696,Invesco Nasdaq Biotech UCITS ETF Acc,Equity Sector Biotechnology,Equity ETF,Ireland,2018-09-19,2023-11-10,5.1416837782340865,248.75119808306707,19.699049209220668
EQQJ.MI,IE00BMD8KP97,Invesco NASDAQ Next Generation 100 UCITS ETF Acc,Equity Global,Equity ETF,Ireland,2021-04-07,2023-11-08,2.5872689938398357,180.11269841269842,1.2886785394272529
SGLE.MI,XS2183935274,Invesco Physcial Gold EUR Hedged ETC,,Exchange-Traded Commodity,,2020-07-15,2023-11-10,3.3210130047912387,248.71929101401486,8.32825936411756
SGLD.MI,IE00B579F325,Invesco Physical Gold ETC,Unclassified,Exchange-Traded Commodity,,2014-11-28,2023-09-28,8.83230663928816,254.18048667079975,293.4116513054281
PRFD.MI,IE00BDVJF675,Invesco Preferred Shares UCITS ETF Dist,Equity US,Equity ETF,Ireland,2017-10-26,2023-11-10,6.039698836413415,248.02561196736175,1.1875329351297308
PRFE.MI,IE00BDT8V027,Invesco Preferred Shares UCITS ETF EUR Hdg Dist,Bond USD,Equity ETF,Ireland,2018-05-03,2023-11-10,5.522245037645448,194.84828953891918,0.9741396942005001
IQSE.MI,IE00BJQRDP39,Invesco Quant Stgs ESG GlEq MF ETF EUR PfH Acc,Equity Global,Equity ETF,Ireland,2020-02-07,2023-11-10,3.756331279945243,81.46246355685132,2.1396413032071893
IQSA.MI,IE00BJQRDN15,Invesco Quant Stgs ESG GlEq MF UCITS ETF Acc,Equity Global,Equity ETF,Ireland,2020-02-05,2023-11-06,3.7508555783709787,64.51861313868613,0.6611505668400827
LVLE.MI,IE000XIBT2R7,Invesco Quant Stgs GlEq LwVolLwCr UETF EUR PfH Acc,Equity Global,Equity ETF,Ireland,2022-07-21,2023-09-04,1.1225188227241616,40.08841463414634,0.2508767948086889
LVLC.MI,IE000N42HDP2,Invesco Quant Stgs GlEq LwVolLwCr UETF USD Acc,Equity Global,Equity ETF,Ireland,2022-07-22,2023-09-05,1.1225188227241616,21.380487804878047,0.1678597828549271
IQSD.MI,IE0008YN55P8,Invesco Quantitative Strategies ESG Global Equity Multi-Factor UCITS - EUR PfHdg Dist ETF,Equity Global,Equity ETF,Ireland,2022-09-13,2023-07-25,0.8624229979466119,13.914285714285715,1.3522331671187497
XRES.MI,IE00BYM8JD58,Invesco Real Estate S&P US Sel Sect UCITS ETF Acc,Equity Sector Real Est US,Equity ETF,Ireland,2019-02-04,2023-11-10,4.763860369609857,225.23749999999998,6.059946668770925
SR2000.MI,IE00B60SX402,Invesco Russell 2000 UCITS ETF Acc,Equity US Sm&Mid Cap,Equity ETF,Ireland,2014-09-16,2023-11-02,9.127994524298426,174.84673065386923,5.3207774788627
SPEQ.MI,IE00BNGJJT35,Invesco S&P 500 Equal Weight UCITS ETF Acc,Equity US,Equity ETF,Ireland,2021-04-28,2023-11-10,2.535249828884326,134.50350971922245,0.6663828551195748
5ESGU.MI,IE00BKS7L097,Invesco S&P 500 ESG UCITS ETF Acc,Equity US,Equity ETF,Ireland,2020-05-21,2023-11-10,3.4715947980835042,242.8278785488959,16.882829607046318
5ESE.MI,IE000QF66PE6,Invesco S&P 500 ESG UCITS ETF EUR Hdg Acc,Equity US,Equity ETF,Ireland,2022-04-14,2023-11-10,1.5742642026009583,62.88652173913043,4.846849014775253
HDLV.MI,IE00BWTN6Y99,Invesco S&P 500 High Div Low Vol UCITS ETF Dis,Equity US Income,Equity ETF,Ireland,2015-05-21,2023-11-10,8.473648186173854,250.18739903069465,3.8776190573101195
SPLW.MI,IE00BKW9SX35,Invesco S&P 500 Low Volatility UCITS ETF Acc,Equity US,Equity ETF,Ireland,2022-10-10,2023-08-21,0.8624229979466119,9.276190476190475,0.2270129749125
PQVM.MI,IE00BDZCKK11,Invesco S&P 500 QVM UCITS ETF Dist,Equity US,Equity ETF,Ireland,2017-06-13,2023-11-03,6.3901437371663246,87.16548843187661,1.3672130342036806
SPXS.MI,IE00B3YCGJ38,Invesco S&P 500 UCITS ETF Acc,Equity US,Equity ETF,Ireland,2014-09-29,2023-09-28,8.996577686516085,249.87279367011564,607.1835748862015
SPXD.MI,IE00BYML9W36,Invesco S&P 500 UCITS ETF Dist,Equity US,Equity ETF,Ireland,2017-12-01,2023-11-10,5.94113620807666,202.14988479262672,5.36783530413803
E500.MI,IE00BRKWGL70,Invesco S&P 500 UCITS ETF EUR Hdg Acc,Equity US,Equity ETF,Ireland,2018-09-20,2023-11-10,5.138945927446954,215.80301012253594,13.17584001119948
C300.MI,IE000K9Z3SF5,Invesco S&P China A 300 UCITS ETF Acc,Equity China,Equity ETF,Ireland,2022-05-27,2023-11-10,1.4565366187542779,123.58082706766918,0.30850369575037356
C500.MI,IE0000FCGYF9,Invesco S&P China A MidCap 500 Swap UCITS ETF Acc,Equity China Small & Mid Cap,Equity ETF,Ireland,2022-06-17,2023-11-10,1.3990417522245038,86.48776908023483,0.3725628644180743
WDTE.MI,IE000Q0IU5T1,Invesco S&P Wld Information Tech ESG UCITS ETF Acc,,Equity ETF,,2023-06-05,2023-10-30,0.4024640657084189,14.908163265306122,0.20936282903483336
WDEE.MI,IE000AIFGRB9,Invesco S&P World Energy ESG UCITS ETF Acc,,Equity ETF,,2023-06-05,2023-11-10,0.432580424366872,25.428797468354432,0.5468434578825682
WDFE.MI,IE00018LB0D8,Invesco S&P World Financials ESG UCITS ETF Acc,,Equity ETF,,2023-06-26,2023-07-28,0.08761122518822724,22.828125,0.0012688556600000001
WDHE.MI,IE000L4EH2K5,Invesco S&P World Health Care ESG UCITS ETF Acc,,Equity ETF,,2023-05-09,2023-11-10,0.5065023956194388,13.820270270270269,0.04542706750682143
SOLR.MI,IE00BM8QRZ79,Invesco Solar Energy UCITS ETF USD Acc,Equity Theme - Alternative Energy,Equity ETF,Ireland,2021-08-06,2023-11-10,2.2614647501711156,249.8380750605327,2.564704159796239
X7PS.MI,IE00B5MTWD60,Invesco STOXX Europe 600 Optimised Banks ETF Acc,Equity Sector Financials,Equity ETF,Ireland,2014-09-10,2023-11-08,9.160848733744011,164.72272863120142,6.220493242011117
SDJ600.MI,IE00B60SWW18,Invesco STOXX Europe 600 UCITS ETF Acc,,Equity ETF,,2014-10-30,2023-11-10,9.02943189596167,148.6250758035173,13.944978281259685
XLKS.MI,IE00B3VSSL01,Invesco Technology S&P US Sel Sector UCITS ETF Acc,Equity Sector Information Tech,Equity ETF,,2014-09-15,2023-11-10,9.152635181382614,251.5122644331439,86.3365696065421
HYFA.MI,IE00BD0Q9673,Invesco US High Yield Fallen Angels UCITS ETF Dist,Bond USD High Yield,Bond ETF,Ireland,2016-09-13,2023-11-10,7.156741957563312,240.47255164498853,1.7874729190333252
FAEU.MI,IE00BYVTMZ20,Invesco US HY Fall Angel UCITS ETF EUR Hgd Acc,,Bond ETF,Ireland,2021-01-12,2023-11-10,2.8254620123203287,87.77325581395348,0.5513771212497983
MUNI.MI,IE00BNG70R26,Invesco US Municipal Bond UCITS ETF Dist,Bond USD Municipal,Bond ETF,Ireland,2021-04-07,2023-11-03,2.5735797399041753,55.56462765957446,0.2845045632419581
TRE3.MI,IE00BF2FNG46,Invesco US Treas Bd 1-3 Year UCITS ETF Dist,Equity Global,Bond ETF,Ireland,2019-01-16,2023-11-09,4.813141683778234,135.87798634812287,1.8340768143269188
TRE7.MI,IE00BF2FNQ44,Invesco US Treas Bd 3-7 Year UCITS ETF Dist,Equity Global,Bond ETF,Ireland,2019-01-31,2023-11-10,4.774811772758385,141.5762614678899,1.544900183153883
TREX.MI,IE00BF2FN646,Invesco US Treas Bd 7-10 Year UCITS ETF Dist,Equity Global,Bond ETF,Ireland,2019-01-30,2023-11-10,4.777549623545517,208.68438395415473,1.6543527445609076
TRXE.MI,IE00BF2FN869,Invesco US Treas Bd 7-10 Year UCITS ETF EUR H Dist,Bond USD,Bond ETF,Ireland,2019-04-08,2023-09-28,4.473648186173854,220.8488372093023,15.544983085762164
TREI.MI,IE00BKWD3C98,Invesco US Treasury Bond 0-1 Year UCITS ETF Dist,Bond USD Government,Bond ETF,Ireland,2020-02-17,2023-11-10,3.728952772073922,97.34636563876651,1.8739115143909093
TRUD.MI,IE000FXHG8D6,Invesco US Treasury Bond 10+ Y UCITS ETF EURH Dis,Bond USD Government,Equity ETF,Ireland,2022-12-02,2023-11-09,0.9363449691991786,53.39912280701754,0.019134568867965003
TREL.MI,IE00BKWD3743,Invesco US Treasury Bond 10+ Year UCITS ETF Dist,Bond USD Government,Equity ETF,Ireland,2022-10-21,2023-11-09,1.051334702258727,32.33984375,0.030813042935323526
TRES.MI,IE00BF2GFH28,Invesco US Treasury Bond UCITS ETF Dist,Equity Global,Bond ETF,Ireland,2019-01-23,2023-11-10,4.7967145790554415,109.6583904109589,0.7461591720060362
UHYE.MI,IE00BJP5NL42,Invesco USD HY Corp Bond ESG UCITS ETF Dist,Bond USD High Yield,Bond ETF,Ireland,2021-09-08,2023-11-06,2.1601642710472277,58.79182509505704,1.1966278782962598
PUIG.MI,IE00BF51K025,Invesco USD IG Corporate Bond ESG UCITS ETF Dist,Equity Global,Bond ETF,Ireland,2018-01-09,2023-11-09,5.831622176591376,84.36760563380282,0.9445151921929309
XLUS.MI,IE00B3VPKB53,Invesco Utilities S&P US Sel Sector UCITS ETF Acc,,Equity ETF,,2014-10-16,2023-11-10,9.067761806981519,238.86820652173915,72.18247507587787
VRPS.MI,IE00BG21M733,Invesco Variable Rate Preferred Shs UCITS ETF Dist,Loan Participation Funds,Bond ETF,Ireland,2018-11-13,2023-11-10,4.991101984941821,122.41785518376302,0.8825488593064648
WNDE.MI,IE0008RX29L5,Invesco Wind Energy UCITS ETF Acc,Equity Theme - Alternative Energy,Equity ETF,Ireland,2022-09-20,2023-11-09,1.136208076659822,66.00903614457832,0.05178012977917001
LINXB.MI,IE000PPEL1I4,Investlinx Balanced Income UCITS ETF A,,Exchange-Traded Fund,,2023-03-01,2023-10-19,0.6351813826146475,113.35344827586206,0.07113910584677777
LINXC.MI,IE0006GUEKQ7,Investlinx Capital Appreciation UCITS ETF A,,Exchange-Traded Fund,,2023-03-01,2023-11-09,0.6926762491444216,86.6205533596838,0.20495497079245
IU0E.MI,IE00BG5QQ390,iShares $ Corp Bond 0-3yr ESG UCITS ETF EUR H Acc,Bond EUR Corporates Short Term,Bond ETF,Ireland,2021-06-08,2023-11-10,2.42299794661191,115.97203389830507,0.427796079004136
SUOU.MI,IE00BK4W7N32,iShares $ Corp Bond ESG UCITS ETF USD Dis,Bond USD Corporates,Bond ETF,Ireland,2020-06-30,2023-11-10,3.36208076659822,140.98412052117266,0.18324180900802742
LQDE.MI,IE0032895942,iShares $ Corp Bond UCITS ETF USD Dist,Bond Global Corporates USD,Bond ETF,Ireland,2006-03-08,2023-11-10,17.675564681724847,254.02300185873605,70.28271587976636
ISFLOE.MI,IE00BF11F458,iShares $ Floating Rate Bd UCITS ETF EUR Hgd Dist,Bond EUR,Bond ETF,Ireland,2017-10-19,2023-09-28,5.94113620807666,197.94193548387096,0.2363917415644173
ISFLTR.MI,IE00BZ048462,iShares $ Floating Rate Bd UCITS ETF USD Dist,Bond USD,Bond ETF,Ireland,2017-10-19,2023-11-10,6.05886379192334,216.0471079981925,0.4831422577971951
IHYE.MI,IE00BF3N7102,iShares $ High Yield Corp Bond UCITS ETF EUR Hgd D,Bond USD Corporates,Bond ETF,Ireland,2021-06-03,2023-11-10,2.43668720054757,201.91348314606742,0.2928595667371382
